sector,index,name,netIncome,totalRevenue,marketCap_netIncome,growth_revenue,currentPrice,growth_income,sharesOutstanding,marketCap,ticker,netIncome_sharesOutstanding,marketCap_totalRevenue
Consumer Cyclical,4896,Mattel Inc.,-1436714000.0,4720976000.0,-3.981184407766612,-0.10532084703985045,16.62,-4.3137204344353535,344153031,5719823375.22,MAT,-4.174637067194681,1.2115764569063685
Industrials,1329,Colfax Corporation,122145000.0,3524805000.0,34.96360531941545,-0.09510790510788592,35.91,0.17936789190623756,118925914,4270629571.74,CFX,1.0270679946172203,1.211593143944133
Financial Services,2458,Enova International Inc.,49638000.0,888179000.0,21.70811866715017,0.12999319176908358,31.55,-0.15496214091671,34153648,1077547594.4,ENVA,1.4533732970486783,1.2132099434911208
Basic Materials,4467,Kaiser Aluminum Corporation,51100000.0,1489300000.0,35.49666312054794,0.050278070043589355,109.06,-0.504907306434024,16631941,1813879485.46,KALU,3.072401471361641,1.2179409692204393
Consumer Cyclical,5385,Noodles & Company,-18332000.0,454906000.0,-30.223138206415012,-0.0635562101773633,12.65,-0.4770707479386693,43798464,554050569.6,NDLS,-0.4185534908256143,1.2179451790040141
Industrials,1755,Cubic Corporation,7649000.0,1642749000.0,261.87112151915284,0.016553724690678097,73.5,-7.460518731988473,27252411,2003052208.5,CUB,0.2806724146351675,1.2193294340766605
Consumer Cyclical,6595,RH,105513000.0,2460972000.0,28.470493984532716,0.14300770397836685,135.11,-0.5963710423995556,22233789,3004007231.7900004,RH,4.745614883724946,1.22065884203071
Financial Services,7918,United Insurance Holdings Corp.,22059000.0,716989000.0,39.67929200235732,0.3434554737362892,20.44,0.7804492804492804,42822187,875285502.2800001,UIHC,0.5151301590458236,1.2207795409413535
Technology,7853,Travelzoo,3078000.0,110643000.0,43.90052469135802,-0.17135478250046673,11,-0.4676519378675916,12284165,135125815.0,TZOO,0.25056648131965015,1.2212775774337283
Industrials,7670,Tennant Company,16371000.0,1106260000.0,82.5810093457944,0.24054011269249986,74.8,-1.1328999871283305,18073980,1351933704.0,TNC,0.9057772554799773,1.222075917053857
Healthcare,7447,Syneos Health Inc.,-174037000.0,4028737000.0,-28.294530072053647,0.6590529220238968,47.85,-2.229414898339696,102911079,4924295130.150001,SYNH,-1.691139590519695,1.2222925274471876
Consumer Cyclical,3400,Acushnet Holdings Corp.,102375000.0,1618594000.0,19.329686796092798,-0.007643064985451018,26.47,1.0464320625610948,74759225,1978876685.75,GOLF,1.3693962183262334,1.2225899056526837
Utilities,2666,Exelon Corporation,3819000000.0,34920000000.0,11.179124426341975,0.0692283163265306,44.2,2.324514991181658,965906701,42693076184.200005,EXC,3.95379801801375,1.2225966833963346
Consumer Cyclical,6514,Reading International Inc,16982000.0,297911000.0,21.45778637380756,0.03424001656357566,15.85,2.296713814739977,22990292,364396128.2,RDI,0.7386596046713978,1.2231711088210908
Industrials,7839,Textron Inc.,466000000.0,14523000000.0,38.1465216016309,0.02973600232085872,71.56,-0.6808731808731808,248410831,17776279066.36,TXT,1.875924645169759,1.2240087493190113
Utilities,1551,CenterPoint Energy Inc (Holding Co),1555000000.0,10077000000.0,7.937257596527331,0.2770988310308183,28.6,3.1481481481481484,431553691,12342435562.6,CNP,3.6032596463182607,1.2248125000099237
Energy,6316,Patterson-UTI Energy Inc.,116503000.0,3135905000.0,32.974716991493786,1.5731755518820438,17.46,-1.0185479264610808,220025971,3841653453.6600003,PTEN,0.5294965838373689,1.2250541561877673
Industrials,1775,Covanta Holding Corporation,316000000.0,1836000000.0,7.120604050632911,0.031194820482636845,17.2,-15.25,130820400,2250110880.0,CVA,2.41552540735237,1.2255505882352942
Basic Materials,1714,Caesarstone Ltd.,13061000.0,588123000.0,55.22715412296149,0.09210777969447194,21,-0.6487479221405974,34348660,721321860.0,CSTE,0.380247730188019,1.2264812972796506
Consumer Cyclical,1393,Chuy's Holdings Inc.,28716000.0,388402000.0,16.612861309026325,0.11789010111520115,28.15,0.6791927627000696,16946889,477054925.34999996,CHUY,1.694470294813402,1.228250434729996
Consumer Cyclical,13,Advance Auto Parts Inc W/I,575790000.0,10111334000.0,21.569882949860194,-0.020265625550355524,167.65,0.03455665742719017,74081258,12419722903.7,AAP,7.772411208243791,1.2282971666943254
Technology,2515,Ericsson,-3155255416.0,23598015824.0,-9.19285324823922,0.003789807306126064,8.7,-23.77365321573765,3334000000,29005799999.999996,ERIC,-0.9463873473305339,1.2291626641973896
Energy,4653,Liberty Oilfield Services Inc. Class A,203319000.0,2013980000.0,12.20483666061706,2.975353080398001,21,-3.782381109643329,118165485,2481475185.0,LBRT,1.7206293360535863,1.2321250384810176
Technology,1594,CommScope Holding Company Inc.,204395000.0,4609580000.0,27.836143537757774,-0.07373414809953893,29.6,-0.13047146357443523,192215154,5689568558.400001,COMM,1.0633656907196818,1.2342921824548008
Technology,7392,Seagate Technology PLC,1182000000.0,11184000000.0,11.686942420981387,0.0383437006777458,47.98,0.5310880829015544,287910920,13813965941.599998,STX,4.105436500984402,1.2351543223891273
Financial Services,724,Banco Bilbao Vizcaya Argentaria S.A.,4607783675.0,34734330426.0,9.319272041389835,0.15870164064111847,6.44,0.15519734026005846,6667886580,42941189575.200005,BBVA,0.691041099712287,1.2362751505080647
Communication Services,2006,DISH Network Corporation,2489135000.0,13986714000.0,6.96446936027174,-0.04658545242982208,37.08,0.4475184725623908,467516301,17335504441.079998,DISH,5.324167295719599,1.2394265329998166
Basic Materials,1220,Cabot Corporation,-142000000.0,3115000000.0,-27.293859210704227,0.1269182911654915,62.96,0.6174496644295302,61558577,3875728007.92,CBT,-2.3067459795245107,1.2442144487704656
Basic Materials,7425,Schweitzer-Mauduit International Inc.,44800000.0,1025800000.0,28.57416826517857,0.16930586974639839,41.62,-0.5833333333333334,30757394,1280122738.28,SWM,1.4565603314767175,1.2479262412556054
Consumer Cyclical,8347,Weyco Group Inc.,17630000.0,287590000.0,20.36635179580261,-0.04440058868498954,35.34,0.0011534725594949005,10160124,359058782.16,WEYS,1.7352150426510542,1.248509274175041
Consumer Cyclical,8501,Xcel Brands Inc,-9549000.0,32159000.0,-4.208361545711593,-0.0319960920803566,2.2,-4.698209718670077,18266202,40185644.400000006,XELB,-0.5227687726216977,1.2495924748903886
Consumer Cyclical,871,Buckle Inc. (The),95936000.0,911456000.0,11.87951377741411,-0.06307795989836625,23.25,-0.08425802104919304,49018195,1139673033.75,BKE,1.957150809000617,1.2503873294487062
Industrials,5504,Navios Maritime Partners LP Representing Limited Partner Interests,-81966000.0,230471000.0,-3.516755655759705,0.11089416556444333,1.72,-0.43022702620411424,167589764,288254394.08,NMM,-0.48908714973785633,1.2507187198389385
Technology,5261,MTS Systems Corporation,56138000.0,781641000.0,17.434373322882895,0.21196437113452804,54.8,-0.08765548847021168,17860052,978730849.5999999,MTSC,3.14321593240602,1.2521488120505448
Energy,7484,TransAtlantic Petroleum Ltd (Bermuda),-11173000.0,62986000.0,-7.063684328291417,-0.1742984182520592,1.56,2.8242831971808426,50591375,78922545.0,TAT,-0.22084792121186664,1.2530172578033214
Consumer Cyclical,1667,Carter's Inc.,297912000.0,3427521000.0,14.428775720682617,0.06289916428689316,92.5,0.17302193672367167,46470329,4298505432.5,CRI,6.4108003194898835,1.2541149806230216
Financial Services,555,Athene Holding Ltd. Class A,1270000000.0,8153000000.0,8.066463192590552,1.1358296622613804,51.27,0.7987577639751553,199812917,10244408254.59,ATH,6.3559454467100345,1.256520085194407
Basic Materials,2999,Ferro Corporation,67190000.0,1549326000.0,28.97665155201667,0.21955099660174,23.14,-3.740740740740741,84137477,1946941217.78,FOE,0.7985739814850878,1.256637542892845
Industrials,6223,PRGX Global Inc.,475000.0,168364000.0,445.5658610526316,0.14751072108148022,9,2.518232044198895,23515976,211643784.0,PRGX,0.020199034052424614,1.2570607968449312
Energy,2803,Forum Energy Technologies Inc.,46958000.0,970643000.0,25.987198671152942,0.3930756336841747,11.2,-0.27541535533923733,108955971,1220306875.1999998,FET,0.4309814282688555,1.2572149340179652
Financial Services,230,Ashford Inc. (Holding Company),-6021000.0,151900000.0,-31.726652928085034,0.20657624210510747,90.56,6.659432387312187,2109388,191026177.28,AINC,-2.854382408546934,1.2575785206056616
Financial Services,1530,CNA Financial Corporation,928000000.0,9955000000.0,13.49666168976293,0.018791373051462737,46.15,0.046565774155995346,271395494,12524902048.1,CNA,3.4193640665235217,1.2581518883073832
Financial Services,3042,FIRST REPUBLIC BANK Depositary Shares Series G,803150000.0,2806118000.0,4.4097051415551265,0.18028103277650134,24.84,0.12507944427615128,142578691,3541654684.44,FRC-G,5.633029693055605,1.2621189431235607
Consumer Cyclical,329,AMC Networks Inc.,495553000.0,2877165000.0,7.330395499835538,0.018157940002627326,63.81,0.7423237588259214,56928373,3632599481.13,AMCX,8.704850918539337,1.2625620988473027
Technology,5844,OSI Systems Inc.,-29127000.0,1089286000.0,-47.26006172417345,0.1335499937041535,76.08,-2.3819984816853292,18093373,1376543817.84,OSIS,-1.6098159254219764,1.263712025895862
Technology,6449,Quarterhill Inc.,-6064000.0,140928000.0,-29.390863951187335,0.4504392954046255,1.5,-0.07473760405356497,118817466,178226199.0,QTRH,-0.051036267681386166,1.2646613802792916
Industrials,3592,Heritage-Crystal Clean Inc.,22304000.0,382572000.0,21.700973861190818,0.05272893072172184,21,3.813933584388908,23048501,484018521.0,HCCI,0.9676985067271837,1.2651697484395095
Healthcare,8228,Versartis Inc.,-37489000.0,40000000.0,-1.35338211742111,0,1.4,-0.11311145203878226,36240673,50736942.199999996,VSAR,-1.0344454695971015,1.2684235549999998
Consumer Cyclical,8210,Vera Bradley Inc.,16784000.0,446311000.0,33.810367331982846,-0.06438900515910499,16.05,-0.6449033302965888,35356586,567473205.3000001,VRA,0.47470646628608315,1.2714748354846734
Financial Services,6526,Everest Re Group Ltd.,211864000.0,7230778000.0,43.529334491277424,0.14043431303550047,225.73,-0.5293111616068346,40855442,9222298922.66,RE,5.1856983948429685,1.2754227723019569
Utilities,7911,UGI Corporation,699300000.0,7492000000.0,13.674258715858716,0.07281846847582793,55,0.309665597801191,173861984,9562409120.0,UGI,4.022155872787003,1.2763493219434063
Technology,1836,Changyou.com Limited,46379000.0,560062000.0,15.4134183056987,0.10444911826565281,13.56,-0.24914623966001365,52718210,714858927.6,CYOU,0.8797529354657527,1.2763924844035126
Consumer Cyclical,3259,Gafisa SA S.A. American Depositary Shares,-188165336.53,91833553.415,-0.624192383177197,-0.16493966869658477,5.36,6.710286949525141,21912569,117451369.84,GFA,-8.587096133274013,1.2789592199403623
Basic Materials,8398,Westlake Chemical Corporation,1577983000.0,8504223000.0,6.893735419076125,0.5842911454655503,83.9,2.2693257517067433,129656702,10878197297.800001,WLK,12.17046998465224,1.2791524043760378
Technology,4962,Allscripts Healthcare Solutions Inc.,48403000.0,2006279000.0,53.173337222899406,0.1654578782230326,14.74,-53.915742024965326,174609840,2573749041.6,MDRX,0.27720659958224575,1.2828470225726332
Technology,6119,Photronics Inc.,34953000.0,511587000.0,18.783157085228737,-0.06779934471803019,9.6,-0.7158008658008658,68388301,656527689.6,PLAB,0.5110961888057433,1.2833158184238458
Basic Materials,5718,Orion Engineered Carbons S.A,118743228.556481,1501808701.330777,16.23468082336206,0.30364121641053743,32.45,0.7081224705105614,59407039,1927758415.5500002,OEC,1.9988073897519283,1.2836244814947353
Technology,4615,KVH Industries Inc.,-9359000.0,162921000.0,-22.365907019980764,-0.09103916603263647,11.85,0.46787282160436344,17664348,209322523.79999998,KVHI,-0.5298242539152874,1.2848099618833666
Basic Materials,7725,Trecora Resources,20257000.0,267333000.0,16.983634728735744,0.1541626843817532,14.05,-0.07303891290920321,24486654,344037488.7,TREC,0.827266967548935,1.2869248790833903
Real Estate,833,Braemar Hotels & Resorts Inc. 5.50% Series B Cumulative Convertible Preferred Stock par value $0.01 per share,39470000.0,424282000.0,13.842750500380035,0.02021894411085678,19.19,0.1918616690826258,28471775,546373362.25,BHR-B,1.3862851894551709,1.2877599385550176
Consumer Cyclical,7587,TEGNA Inc,494081000.0,1980757000.0,5.16729982148676,-0.4304360292326285,11.86,-0.3731488881306718,215266835,2553064663.1,TGNA,2.2952026028533377,1.2889338081854562
Basic Materials,598,Yamana Gold Inc. (Canada),-295500000.0,1853400000.0,-8.093325619492386,0.009005985344297142,2.52,-0.36862617733030206,949038778,2391577720.56,AUY,-0.3113676773279332,1.2903732170929103
Consumer Cyclical,8601,Yatra Online Inc.,-18002814.884999998,184041977.85500002,-13.194646938680668,0.3060066088106768,5.27,-0.32578009921409995,45074153,237540786.30999997,YTRA,-0.3994043966838378,1.2906880760494202
Industrials,1452,Clean Harbors Inc.,114368000.0,3102167000.0,35.02123776126189,0.068869849515067,71.41,-3.5264966267900584,56088908,4005308920.2799997,CLH,2.039048433604733,1.2911325922427772
Financial Services,8431,W.R. Berkley Corporation,663114000.0,7444272000.0,14.509897919543244,-0.04210178646527407,78.99,-0.08775643112992511,121809298,9621716449.019999,WRB,5.443870138714698,1.292499313434544
Communication Services,7044,SITO Mobile Ltd.,-19477136.0,45114564.0,-2.9962423479509512,0.46092009859667776,2.3,9.711601112831609,25373139,58358219.699999996,SITO,-0.7676281598425799,1.2935561052967284
Energy,2502,Equinor ASA,4598000000.0,68486000000.0,19.274036511052632,0.3345079670810716,26.62,-2.5708418891170433,3329151761,88622019877.82,EQNR,1.3811325917502983,1.2940165855477033
Energy,7728,Targa Resources Inc.,247700000.0,9734600000.0,50.85767740411789,0.3174460834865265,55.85,-1.2883075280298986,225558580,12597446693.0,TRGP,1.0981626147850372,1.294089812935303
Financial Services,6954,Stifel Financial Corporation,240596000.0,2976707000.0,16.0133383099054,0.13871746034756108,54.11,1.243265456329735,71202091,3852745144.0099998,SF,3.379058067269401,1.2942977404259135
Consumer Cyclical,7615,Interface Inc.,59447000.0,1047830000.0,22.818082137029624,0.039458928852711773,22.8,-0.01691222628411063,59494146,1356466528.8,TILE,0.9992075522859005,1.294548284359104
Industrials,1681,Carpenter Technology Corporation,188500000.0,2157800000.0,14.822365360636605,0.20032265242545616,59.12,3.0106382978723403,47260079,2794015870.48,CRS,3.9885671795004827,1.2948446892575771
Financial Services,5505,Nomura Holdings Inc ADR American Depositary Shares,1500255415.0,12739025123.0,11.004485304004053,0.11990962469105532,4.86,-0.040558729093489225,3397024417,16509538666.62,NMR,0.44163810171400364,1.2959813256677255
Basic Materials,3598,Hi-Crush Partners LP representing limited partner interests,194942000.0,850672000.0,5.6578856075140305,1.9478207699457026,12.3,-2.0185107485746725,89671507,1102959536.1000001,HCLP,2.1739569961727083,1.2965743977702335
Real Estate,1635,CorePoint Lodging Inc.,-44550000.0,921052000.0,-26.93642202222222,0,20.13,0,59613393,1200017601.09,CPLG,-0.7473152886969544,1.3028771460134714
Financial Services,1548,Cannae Holdings Inc.,-40300000.0,1196500000.0,-38.7460399248139,-0.007552613713509844,21.73,-9.774193548387096,71857589,1561465408.97,CNNE,-0.5608315079984105,1.3050275043627246
Financial Services,3268,Grupo Financiero Galicia S.A.,514852303.65000004,2621400864.46,6.648138137353753,0.20382992114928872,23.99,0.18806284627151842,142676500,3422809235.0,GGAL,3.608529110610367,1.3057175960400422
Financial Services,3785,Hilltop Holdings Inc.,101155000.0,1459992000.0,18.895731242944,-0.06311639684616031,20.21,-0.09150479114973885,94576828,1911397693.88,HTH,1.0695537388925753,1.3091836762667193
Technology,1641,Computer Programs and Systems Inc.,-14954000.0,283963000.0,-24.867601283937407,0.0361242479571373,26.4,-5.428171878972794,14085989,371870109.59999996,CPSI,-1.0616222971635147,1.3095724076728306
Energy,1285,Camber Energy Inc.,-25234707.0,6651658.0,-0.345961179418489,0.2938015746439473,0.218,-0.722052426752578,40046922,8730228.996,CEI,-0.6301285027598376,1.3124891562374372
Consumer Cyclical,3718,Harley-Davidson Inc.,493624000.0,5635467000.0,14.98445089791015,-0.05824004770816372,44.41,-0.2461916540010749,166554483,7396684590.03,HOG,2.963738898580112,1.312523805042244
Consumer Cyclical,728,Brunswick Corporation,114000000.0,4554000000.0,52.550950868070174,0.0047900189372841705,69.08,-0.46956521739130436,86722762,5990808398.96,BC,1.3145337783406852,1.3155046989371981
Technology,6174,Pointer Telocation Ltd.,16683000.0,79706000.0,6.287996475454055,0.21447329572824889,12.9,3.7970383275261326,8131988,104902645.2,PNTR,2.0515278674784074,1.3161198052844203
Industrials,247,Aerojet Rocketdyne Holdings Inc.,9400000.0,1971500000.0,276.2617021276596,0.06580366774541532,34.35,-1.511111111111111,75600000,2596860000.0,AJRD,0.12433862433862433,1.3172001014455998
Financial Services,6998,Shinhan Financial Group Co Ltd American Depositary Shares,2558419849.0,13541694882.0,6.972815063920339,0.19285513949130462,37.62,0.18850951473677094,474199587,17839388462.94,SHG,5.395238458948721,1.3173674800967945
Basic Materials,4129,Innospec Inc.,62500000.0,1405000000.0,29.7685614432,0.4792845822956758,76.2,-0.23985239852398524,24416471,1860535090.2,IOSP,2.559747475382499,1.3242242634875445
Industrials,227,Altra Industrial Motion Corp.,53725000.0,915653000.0,22.572138514657976,0.236746479787165,41.3,1.0456245027844073,29362909,1212688141.6999998,AIMC,1.8296892858946638,1.324397060567704
Consumer Cyclical,4796,Lowe's Companies Inc.,3934000000.0,70512000000.0,23.740773439489068,0.0554008951504991,115.55,0.11445198836081474,808275229,93396202710.95,LOW,4.867153982767917,1.3245433785873326
Industrials,7788,Tetra Tech Inc.,142548000.0,2959995000.0,27.560559530824705,0.06576080456161851,71,0.4068963870952341,55333840,3928702640.0,TTEK,2.5761450859004182,1.3272666474098773
Industrials,280,Allegiant Travel Company,210004000.0,1589551000.0,10.051986675491895,0.10342221449321302,130.6,-0.11242770617969852,16163533,2110957409.8,ALGT,12.992456537812618,1.3280211895057157
Consumer Cyclical,2115,Drive Shack Inc.,-45639000.0,304866000.0,-8.87862308990118,-0.30264582340969126,6.05,-1.5902320312172198,66977104,405211479.2,DS,-0.6814119643035029,1.329146179633019
Industrials,578,Air Transport Services Group Inc,102745000.0,983719000.0,12.74243394734537,0.38931158713436603,22.16,-0.2125766348773842,59080387,1309221375.92,ATSG,1.739071208182844,1.3308895893237807
Industrials,7326,Seaspan Corporation,242659000.0,931832000.0,5.114340315257213,-0.0530592717890888,9.04,-2.2603442199670596,137283264,1241040706.56,SSW,1.7675788943945856,1.3318288130907716
Financial Services,4869,Lloyds Banking Group Plc American Depositary Shares,5531994557.0,42053420451.0,10.125982010578467,-0.053549480219423934,3.15,1.0211043965487359,17783135672,56016877366.799995,LYG,0.31108093977544504,1.3320409318920918
Industrials,1145,CAI International Inc.,91585000.0,385274000.0,5.605247195829011,0.18358507103691474,26.59,11.016008004002002,19306377,513356564.43,CAI,4.743769377340969,1.332445388035528
Industrials,2545,Esterline Technologies Corporation,47126000.0,2028195000.0,57.38505429593006,0.004799684437309266,91.85,0.15441805576043663,29442875,2704328068.75,ESL,1.6005909748963034,1.3333668945786772
Energy,5746,Oceaneering International Inc.,89591000.0,1855382000.0,27.627140642252016,-0.15411847932935466,25.12,5.767998047669406,98532769,2475143157.28,OII,0.9092508097483792,1.3340342620980479
Basic Materials,491,Alliance Resource Partners L.P.,377604000.0,1909679000.0,6.749319720130083,-0.07001620023888751,19.4,-0.10536302512094944,131369594,2548570123.6,ARLP,2.874363758785766,1.334554196595344
Consumer Cyclical,5020,MGM Resorts International,1890049000.0,11104920000.0,7.852028905303514,0.13947793169903766,27.59,0.7797483294596165,537902116,14840719380.44,MGM,3.513741522444578,1.3364093915525732
Energy,1628,Crescent Point Energy Corporation (Canada),-459749157.8,2490346406.1,-7.240143054026057,0.38529169646578926,6.06,-0.8578756994603629,549282124,3328649671.4399996,CPG,-0.837000036433008,1.3366211476791383
Consumer Cyclical,904,Ball Corporation,451000000.0,11541000000.0,34.2538838476275,0.21211786778501268,44.92,0.4220532319391635,343911434,15448501615.28,BLL,1.3113841396735881,1.338575653347197
Energy,2020,Delek Logistics Partners L.P. representing Limited Partner Interests,81414000.0,616034000.0,10.142935423268726,0.2009021133377524,33.85,0.10516846060760461,24395183,825776944.5500001,DKL,3.3372981871052168,1.3404730007596986
Energy,5698,Obsidian Energy Ltd.,-205008584.0,351499608.0,-2.300789711322527,-0.23163691844598064,0.93,-0.8709795125426534,507184560,471681640.8,OBE,-0.4042090398020003,1.3419122811653321
Consumer Cyclical,1865,Famous Dave's of America Inc.,-3226000.0,44700000.0,-18.600555362678236,-0.34870285040179877,6.6,2.341423282599753,9091726,60005391.599999994,DAVE,-0.354828115145573,1.3424024966442951
Basic Materials,7860,CVR Partners LP representing Limited Partner Interests,-94517000.0,320641000.0,-4.5544748288667645,-0.07152159513197337,3.8,1.7020565743559284,113282973,430475297.4,UAN,-0.8343442751983566,1.3425460168849273
Basic Materials,5838,Norbord Inc.,559000000.0,2457000000.0,5.903547236636851,0.23272933182332955,38.08,1.3825136612021858,86661841,3300082905.2799997,OSB,6.450359160959897,1.3431350855840454
Healthcare,650,Aytu BioScience Inc.,-10187863.0,3660000.0,-0.4827167414795429,0.13608497667300928,2.73,-0.5473731383759523,1801411,4917852.03,AYTU,-5.655490612636428,1.343675418032787
Technology,1854,Data I/O Corporation,3880000.0,32525000.0,11.264285149484534,0.45436296074830224,5.18,2.2904589371980677,8437341,43705426.379999995,DAIO,0.45986051766782926,1.3437486973097617
Utilities,444,AmeriGas Partners L.P.,203618000.0,2801204000.0,18.502445547250243,0.044886987746052064,40.52,0.05472698214847679,92977072,3767430957.44,APU,2.1899807728942036,1.3449327351524558
Technology,2448,EnerSys,117253000.0,2630196000.0,30.21200602031504,0.0907175678421595,84.1,-0.2535358957394485,42121859,3542448341.8999996,ENS,2.7836615663140605,1.346838160312007
Industrials,6797,Saia Inc.,113572000.0,1524850000.0,18.09781777198605,0.1313348341090259,80,0.8981342662002332,25692567,2055405360.0,SAIA,4.420422451365019,1.3479393776437028
Utilities,2577,Entergy Corporation,310993000.0,11260124000.0,48.808696130652464,0.021099344483430905,83.93,-1.7534999813995673,180855032,15179162835.760002,ETR,1.7195706227294798,1.348045797342907
Industrials,3053,Frontline Ltd.,-309003000.0,655493000.0,-2.8631002871816777,-0.14065192418150488,5.21,-3.26357576275532,169809324,884706578.04,FRO,-1.8197057306464515,1.3496811987923594
Industrials,3803,Huron Consulting Group Inc.,-23134000.0,829173000.0,-48.459092742284085,0.012232074828567991,49.9,-5.52234362123508,22465985,1121052651.5,HURN,-1.0297345075232625,1.3520129713582087
Real Estate,3251,Geo Group Inc (The) REIT,147254000.0,2284162000.0,20.997796738628494,0.03850900898834131,25.39,-0.016635847090071612,121780605,3092009560.9500003,GEO,1.2091744822584845,1.3536734964288875
Financial Services,6847,Santander Consumer USA Holdings Inc.,1356444000.0,5660947000.0,5.659035358982752,-0.016896798264272074,21.23,0.5494568578384429,361571576,7676164558.4800005,SC,3.7515227690353625,1.3559859434260735
Consumer Cyclical,8411,Advanced Drainage Systems Inc.,76545000.0,1359842000.0,24.097013333333333,0.05813669556281472,32.4,0.8818512898330805,56929194,1844505885.6,WMS,1.3445649696006587,1.3564119107955188
Industrials,2045,Deluxe Corporation,237053000.0,1972717000.0,11.290162577145196,0.06300167328083103,56.2,0.0033699244055767235,47622187,2676366909.4,DLX,4.97778482957954,1.3566907515877848
Industrials,1921,Deere & Company,2093800000.0,35337400000.0,22.897230809017096,0.10439053995106871,149.04,0.4168252510007218,321673523,47942221867.92,DE,6.509084056632165,1.3566991874874779
Technology,435,Digital Turbine Inc.,-48198000.0,70743000.0,-1.9920542086808581,0.8591538786778422,1.25,1.178412462908012,76810423,96013028.75,APPS,-0.6274929640733784,1.3572088934594235
Financial Services,6610,B. Riley Financial Inc.,15755000.0,423882000.0,36.566235071405906,0.6925364195617569,22.05,-0.46316082876521414,26127031,576101033.5500001,RILY,0.6030153215648575,1.3591070947810948
Consumer Cyclical,4933,Marchex Inc.,-2881000.0,86014000.0,-40.60824935786185,-0.30302515689286513,2.8,-0.9275926058097209,41782988,116992366.39999999,MCHX,-0.06895150724979267,1.360154932917897
Consumer Cyclical,2331,Energy Focus Inc.,-7825000.0,19560000.0,-3.4026422807923327,-0.35976514613846056,2.2101,-0.33280037898975545,12047272,26625675.847200003,EFOI,-0.6495246392710317,1.3612308715337424
Technology,6403,Qualstar Corporation,1587000.0,12101000.0,10.414815538752363,0.12997769990442817,8.07,-1.5289256198347108,2048118,16528312.26,QBAK,0.7748576986286922,1.3658633385670607
Basic Materials,2422,Eastman Chemical Company,1448000000.0,10055000000.0,9.486642867803868,0.06005772646536412,97.23,0.6206088992974239,141280046,13736658872.58,EMN,10.249147285809915,1.366152050977623
Technology,2416,EMCORE Corporation,-9362000.0,89552000.0,-13.068533935056612,0.3358442574838583,4.45,-0.003750302443745463,27493846,122347614.7,EMKR,-0.3405125641570845,1.3662186740664641
Industrials,7242,Spirit Aerosystems Holdings Inc.,540600000.0,7035800000.0,17.79719039226785,0.027985102091890063,90.34,-0.2444113263785395,106499459,9621161126.06,SPR,5.076082123572102,1.3674580184286078
Energy,7579,TransGlobe Energy Corporation,-11996000.0,178952000.0,-20.404818348616207,0.21333769205622752,3.39,-0.1018536474077454,72205369,244776200.91,TGA,-0.16613723004448602,1.367831602384997
Technology,5058,Mitcham Industries Inc.,-23534000.0,34970000.0,-2.0341474483725674,0.1774921339544867,3.95,-0.3644919011854131,12119399,47871626.050000004,MIND,-1.9418454660994329,1.3689341163854734
Consumer Cyclical,1557,Century Casinos Inc.,3540000.0,160610000.0,62.203007011299434,0.10654725138974676,7.49,-0.3207813347802496,29399018,220198644.82,CNTY,0.12041218519611778,1.3710145372019176
Technology,6960,Safe-T Group Ltd.,-5313000.0,1096000.0,-0.2828442311311876,0.3001186239620403,10.6,-0.40450571620712844,141769,1502751.4,SFET,-37.476458181972085,1.3711235401459854
Basic Materials,5267,Minerals Technologies Inc.,201500000.0,1752600000.0,11.94067175756824,0.023015873015873017,68.15,0.4625187406296852,35305141,2406045359.15,MTX,5.707384088906485,1.3728434093061737
Basic Materials,527,AdvanSix Inc.,133645000.0,759697000.0,7.807166550188932,0,34.4,3.2961021466014584,30331069,1043388773.5999999,ASIX,4.406208037046106,1.3734275291333253
Technology,4082,Infinera Corporation,-159434000.0,799304000.0,-6.886987719056161,-0.14870795910979331,7.13,7.129142809378527,154000000,1098020000.0,INFN,-1.0352857142857144,1.3737201365187712
Industrials,5651,Northwest Pipe Company,-11864000.0,136581000.0,-15.836696013149023,-0.15024063075977884,19.3,0.09716074705818849,9735055,187886561.5,NWPX,-1.2186885436189112,1.3756420109678507
Energy,4788,Lonestar Resources US Inc.,-53994000.0,142861000.0,-3.641224459384376,0.6226454150279446,7.98,-0.5901521174537553,24637127,196604273.46,LONE,-2.191570470047096,1.3761927570155605
Industrials,404,American Outdoor Brands Corporation,29938000.0,616661000.0,28.359042289398086,-0.3281022334220561,15.61,-0.8425704318988847,54389046,849013008.06,AOBC,0.5504417194594662,1.3767905024965092
Consumer Cyclical,5876,Oxford Industries Inc.,72955000.0,1104408000.0,20.90031865670619,0.06221762821390433,89.95,0.2407312098511275,16951448,1524782747.6000001,OXM,4.303762132886819,1.380633558974582
Technology,2799,Phoenix New Media Limited American Depositary Shares each representing 8 Class A.,5044073.380000001,234930897.23000002,64.31589582069084,0.1639969424629231,4.46,-0.5036381739969046,72738587,324414098.02,FENG,0.06934522085231049,1.3808915806523094
Technology,1089,BroadVision Inc.,-8591000.0,5780000.0,-0.9308310557560238,-0.19937027707808563,1.6,0.043647865050079074,4997981,7996769.600000001,BVSN,-1.7188940894333131,1.383524152249135
Technology,6096,Premier Inc.,33301000.0,1661256000.0,69.0213728140296,0.142013359703521,43.14,-0.7064051135111307,53279572,2298480736.08,PINC,0.6250237896055171,1.3835800960718878
